id,value
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE LUXACION},579
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE EPРIFISIS SEPARADA},136
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA},510
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA},1504
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE LUXACIONES},677
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS},777
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS DE ATENCION E INDUCCION DEL PARTO VAGINAL} SubGrupo: {PARTO ASISTIDO MANUALMENTE},1500
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS DE ATENCION E INDUCCION DEL PARTO VAGINAL} SubGrupo: {PARTO INTERVENIDO CON MANIOBRAS MANUALES},30
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {AMNIOCENTESIS},15
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {LEGRADO UTERINO OBSTETRICO},386
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {OTROS PROCEDIMIENTOS OBSTETRICOS EN PERINE VULVA O VAGINA},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REMOCION MANUAL DE PLACENTA RETENIDA},21
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REPARACION DE DESGARRO UTERINO OBSTETRICO ACTUAL},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REPARACION DE OTRAS LACERACIONES O DESGARROS OBSTETRICOS},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {TAPONAMIENTO OBSTETRICO},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {DILATACION Y LEGRADO DE РЄTERO},108
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {ESCISION Y ABLACION DE LESION O TEJIDO EN РЄTERO Y ESTRUCTURAS DE SOPORTE},81
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {EVACUACION POR ASPIRACION DE UTERO},173
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {EXTRACCION DE CUERPO EXTRAÑO INTRAUTERINO},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {INSERCION DE DISPOSITIVO INTRAUTERINO ANTICONCEPTIVO},929
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {OTROS PROCEDIMIENTOS EN РЄTERO CUELLO UTERINO (CERVIX)},201
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {OTROS PROCEDIMIENTOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {REPARACION O PLASTIA UTERINA},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS E INTERVENCIONES EN PARTO ABDOMINAL} SubGrupo: {CESAREA Y EXTRACCION DE FETO},663
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS E INTERVENCIONES EN PARTO ABDOMINAL} SubGrupo: {REMOCION DE FETO INTRAPERITONEAL},4
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS E INTERVENCIONES EN PARTO VAGINAL} SubGrupo: {ATENCION DEL PARTO VAGINAL INSTRUMENTADO},27
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {AMPUTACION EN CUELLO UTERINO (CERVIX)},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {CONIZACIONES},49
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {DILATACION DEL CANAL CERVICAL},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {OTRA ESCISION O ABLACION DE TEJIDOS DE CUELLO UTERINO},63
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN CUELLO UTERINO (CERVIX)},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {REPARACION DE ORIFICIO INTERNO DE CUELLO UTERINO (CERVIX)},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN OVARIO} SubGrupo: {ESCISION DE UN SOLO OVARIO},7
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN OVARIO} SubGrupo: {ESCISION LOCAL O ABLACION DE LESION OVARICA O DE TEJIDO OVARICO Y PARAOVARICO},95
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN OVARIO} SubGrupo: {OOFORECTOMРIA BILATERAL O ESCISION DE LOS DOS OVARIOS},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN OVARIO} SubGrupo: {OTROS PROCEDIMIENTOS EN OVARIO},127
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN OVARIO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN OVARIO},7
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {ABLACION U OCLUSION ENDOSCРЈPICA DE TROMPAS DE FALOPIO},450
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {OCLUSION O ABLACION BILATERAL DE TROMPAS DE FALOPIO},490
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {OTROS PROCEDIMIENTOS EN TROMPAS DE FALOPIO},46
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {PLASTIA O REPARACIONES EN TROMPAS DE FALOPIO},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGECTOMIA UNILATERAL},26
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGECTOMРIA BILATERAL},11
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGOTOMРIAS Y SALPINGOSTOMIAS},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {CORRECCION DE CISTOCELE Y RECTOCELE},89
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {ESCISION LOCAL O ABLACION DE TEJIDO EN VAGINA Y FONDO DE SACO},15
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {OTROS PROCEDIMIENTOS EN TESTРICULO},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {INCISION EN VAGINA Y FONDO DE SACO},8
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {OTRAS CORRECCIONES DE VAGINA},26
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {OTROS PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN VAGINA Y FONDO DE SACO},349
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {RECONSTRUCCION O CONSTRUCCION DE VAGINA},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {CORRECCIONES Y PLASTIAS EN VULVA Y PERINE},31
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {INCISION EN VULVA Y PERINE},8
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTRA ESCISION LOCAL O ABLACION DE TEJIDO EN VULVA Y PERINE},9
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTRAS VULVECTOMРIAS},9
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTROS PROCEDIMIENTOS EN VULVA O PERINE},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN VULVA Y PERINE},21
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {PROCEDIMIENTOS EN LAS GLANDULAS DE BARTHOLIN},26
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {VULVECTOMРIA},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN РЄTERO} SubGrupo: {ESCISION O ABLACION DE LESIONES DE TEJIDO UTERINO},87
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN РЄTERO} SubGrupo: {HISTERECTOMРIA TOTAL},51
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN РЄTERO} SubGrupo: {HISTERECTOMРIAS VAGINALES},19
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR FEMENINO} Grupo: {PROCEDIMIENTOS EN РЄTERO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN РЄTERO Y ESTRUCTURAS DE SOPORTE},95
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {CORRECCIONES O PLASTIAS DE CORDON ESPERMATICO Y EPIDРIDIMO},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {ESCISION DE OTRAS LESIONES DE TEJIDO EN CORDON ESPEMATICO Y EPIDIDIMO},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {ESCISION DE VARICOCELE E HIDROCELE DE CORDON ESPERMATICO},102
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {OTROS PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE},8
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {RESECCION DE QUISTES EN CORDON ESPERMATICO EPIDIDIMO O CONDUCTO DEFERENTE},15
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN CORDON ESPERMATICO EPIDРIDIMO Y CONDUCTO DEFERENTE} SubGrupo: {VASECTOMРIA Y LIGADURA DE CONDUCTO DEFERENTE},272
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {CORRECCION O PLASTIAS DE ESCROTO Y TUNICA VAGINALIS},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {ESCISION DE LESION O CORRECCION EN TUNICA VAGINALIS},32
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {ESCISION O ABLACION DE LESION O DE TEJIDO DE ESCROTO},47
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {INCISION DE ESCROTO Y TUNICA VAGINALIS},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {OTROS PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN ESCROTO Y TUNICA VAGINALIS} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN ESCROTO Y TUNICA VAGINALIS},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {AMPUTACION DE PENE},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {CIRCUNCISION},274
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {CORRECCIONES Y PLASTIAS EN PENE},62
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {ESCISION LOCAL O ABLACION DE LESION EN PENE},35
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {OTROS PROCEDIMIENTOS EN GENITALES MASCULINOS},29
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PENE} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN PENE},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {ADENOMECTOMРIA SUPRAPРЄBICA},51
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {ADENOMECTOMРIAS RETROPРЄBICAS},21
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {OTROS PROCEDIMIENTOS EN PROSTATA},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN PROSTATA Y VESICULAS SEMINALES},84
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {PROSTATECTOMРIA RADICAL},20
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN PROSTATA Y VESICULAS SEMINALES} SubGrupo: {PROSTATECTOMРIAS TRANSURETRALES},188
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {ESCISION O ABLACION DE LESION TESTICULAR},9
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {INCISION DE TESTРICULO},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {ORQUIDOPEXIAS},69
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {PLASTIA O REPARACION DE TESTРICULO},18
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN TESTРICULO},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA REPRODUCTOR MASCULINO} Grupo: {PROCEDIMIENTOS EN TESTРICULO} SubGrupo: {RESECCION DE LESION TESTICULAR SOD},46
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {NEUMORRAFIA SIMPLE},20
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {PROCEDIMIENTO ENDOSCOPICO DE BRONQUIO},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {PROCEDIMIENTOS EN PULMON Y BRONQUIO},396
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {RECONSTRUCCION DE BRONQUIO (BRONCOPLASTIA) SOD},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {REPARACION DE LACERACION PULMONAR CON CONTROL DE HEMORRAGIA POR TORACOTOMIA},5
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO PULMONAR},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {LOBECTOMIA},34
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {LOBECTOMРIA DE PULMON},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {NEUMONECTOMРIA},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN LARINGE} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO DE LARINGE},120
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN LARINGE} SubGrupo: {LARINGECTOMРIA PARCIAL},27
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN LARINGE} SubGrupo: {LARРINGECTOMРIAS TOTALES},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA RESPIRATORIO} Grupo: {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {CERCLAJE ESTERNAL SOD},1
