id,value
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN OVARIO} SubGrupo: {ESCISION LOCAL O ABLACION DE LESION OVARICA O DE TEJIDO OVARICO Y PARAOVARICO},92
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN OVARIO} SubGrupo: {OOFORECTOMIA BILATERAL O ESCISION DE LOS DOS OVARIOS},6
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN OVARIO} SubGrupo: {OTROS PROCEDIMIENTOS EN OVARIO},124
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN OVARIO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN OVARIO},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {ABLACION U OCLUSION ENDOSCOPICA DE TROMPAS DE FALOPIO},446
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {OCLUSION O ABLACION BILATERAL DE TROMPAS DE FALOPIO},448
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {OTROS PROCEDIMIENTOS EN TROMPAS DE FALOPIO},46
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {PLASTIA O REPARACIONES EN TROMPAS DE FALOPIO},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGECTOMIA UNILATERAL},26
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGECTOMIA BILATERAL},11
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN TROMPAS DE FALOPIO} SubGrupo: {SALPINGOTOMIAS Y SALPINGOSTOMIAS},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {CORRECCION DE CISTOCELE Y RECTOCELE},89
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {ESCISION LOCAL O ABLACION DE TEJIDO EN VAGINA Y FONDO DE SACO},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {INCISION EN VAGINA Y FONDO DE SACO},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {OTRAS CORRECCIONES DE VAGINA},26
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {OTROS PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN VAGINA Y FONDO DE SACO},348
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VAGINA Y FONDO DE SACO} SubGrupo: {RECONSTRUCCION O CONSTRUCCION DE VAGINA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {CORRECCIONES Y PLASTIAS EN VULVA Y PERINE},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {INCISION EN VULVA Y PERINE},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTRA ESCISION LOCAL O ABLACION DE TEJIDO EN VULVA Y PERINE},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTRAS VULVECTOMIAS},9
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {OTROS PROCEDIMIENTOS EN VULVA O PERINE},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN VULVA Y PERINE},21
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {PROCEDIMIENTOS EN LAS GLANDULAS DE BARTHOLIN},26
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN VULVA Y PERINE} SubGrupo: {VULVECTOMIA},6
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN UTERO} SubGrupo: {ESCISION O ABLACION DE LESIONES DE TEJIDO UTERINO},87
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN UTERO} SubGrupo: {HISTERECTOMIA TOTAL},51
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN UTERO} SubGrupo: {HISTERECTOMIAS VAGINALES},19
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN UTERO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN UTERO Y ESTRUCTURAS DE SOPORTE},94
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {PROCEDIMIENTO ENDOSCOPICO DE BRONQUIO},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {PROCEDIMIENTOS EN PULMON Y BRONQUIO},161
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {OTROS PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {REPARACION DE LACERACION PULMONAR CON CONTROL DE HEMORRAGIA  POR TORACOTOMIA},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {LOBECTOMIA},10
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN BRONQUIO Y PULMON} SubGrupo: {LOBECTOMIA DE PULMON},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN LARINGE} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO DE LARINGE},36
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN LARINGE} SubGrupo: {LARINGECTOMIA PARCIAL},6
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN LARINGE} SubGrupo: {LARINGECTOMIAS TOTALES},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {CIERRE DE TORACOSTOMIA ABIERTA SOD},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {PROCEDIMIENTOS EN MEDIASTINO},49
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {PROCEDIMIENTOS EN PARED TORACICA},49
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA},13
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {PROCEDIMIENTOS EN PLEURA},12
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {RESECCION Y EXTRACCION},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN PARED TORACICA PLEURA MEDIASTINO Y DIAFRAGMA} SubGrupo: {TORACOSCOPIA},13
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {CRICOTIROTOMIAS Y TRAQUEOSTOMIAS},40
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO DE TRAQUEA},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {INYECCION},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {OTROS PROCEDIMIENTOS},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {OTROS PROCEDIMIENTOS EN TRAQUEA},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIA EN TRAQUEA},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA RESPIRATORIO} Grupo : {PROCEDIMIENTOS EN TRAQUEA} SubGrupo: {PROCEDIMIENTOS DIANOSTICOS EN TRAQUEA},63
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {ESCISION DE TEJIDO DE LA MAMA},61
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {MASTECTOMIA},61
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {MASTOTOMIA},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN MAMA},169
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {RECONSTRUCCION TOTAL DE MAMA},20
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN LA MAMA} SubGrupo: {REPARACIONES EN MAMA},26
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {COLGAJOS},507
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO DE PIEL Y TEJIDO CELULAR SUBCUTANEO},1238
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {ESCISION RADICAL DE LESION CUTANEA},773
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {INCISION DE PIEL Y TEJIDO CELULAR SUBCUTANEO},2432
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {INJERTO CUTANEO LIBRE},76
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {OTRA ESCISION LOCAL O ABLACION DE LESION DE PIEL Y TEJIDO CELULAR SUBCUTANEO},1511
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {OTROS PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO},1009
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO},728
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {REPARACION Y RECONSTRUCCION DE PIEL Y TEJIDO CELULAR SUBCUTANEO},127
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA TEGUMENTARIO} Grupo : {PROCEDIMIENTOS EN PIEL Y TEJIDO CELULAR SUBCUTANEO} SubGrupo: {SUTURA DE PIEL Y TEJIDO CELULAR SUBCUTANEO},733
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {OTROS PROCEDIMIENTOS EN EL TRACTO URINARIO} SubGrupo: {CATETERISMO URETERAL},31
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {OTROS PROCEDIMIENTOS EN EL TRACTO URINARIO} SubGrupo: {OTRAS CORRECCIONES DE INCONTINENCIA URINARIA DE ESFUERZO},47
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {OTROS PROCEDIMIENTOS EN EL TRACTO URINARIO} SubGrupo: {OTROS PROCEDIMIENTOS EN SISTEMA URINARIO},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {OTROS PROCEDIMIENTOS EN EL TRACTO URINARIO} SubGrupo: {SUSPENSION URETRO VESICAL},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {NEFRECTOMIA PARCIAL},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {NEFRECTOMIA TOTAL},36
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {NEFROTOMIA Y NEFROSTOMIA},51
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {OTRAS REPARACIONES EN RIÑON},14
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {OTROS PROCEDIMIENTOS EN RIÑON},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {PIELOTOMIA Y PIELOSTOMIA},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN RIÑON} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN RIÑON Y TEJIDOS PERIRENALES},25
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {CATETERISMO URETRAL},14
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {DILATACION DE URETRA},18
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO URETRAL},5
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {INCISION DE URETRA (URETROTOMIAS Y URETROSTOMIAS)},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {PROCEDIMIENTOS EN ESFINTER URETRAL},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETRA} SubGrupo: {REPARACION DE URETRA},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {MEATOTOMIA},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {OTRA ANASTOMOSIS O DERIVACION DE URETER},13
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {OTROS PROCEDIMIENTOS EN URETER},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN URETER},49
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {REMOCION TRANSURETRAL (ENDOSCOPICA) DE OBSTRUCCION EN URETER O PELVIS RENAL},44
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {REPARACIONES DE URETER},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN URETER} SubGrupo: {URETEROTOMIA},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {CISTECTOMIA PARCIAL},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {CISTOTOMIAS Y CISTOSTOMIAS},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {DRENAJE TRANSURETRAL DE VEJIGA},12
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {ESCISION O ABLACION TRANSURETRAL DE TEJIDO VESICAL},17
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {OTRA ESCISION O ABLACION DE TEJIDO VESICAL},6
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {OTROS PROCEDIMIENTOS EN VEJIGA},197
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN VEJIGA},199
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA URINARIO} Grupo : {PROCEDIMIENTOS EN VEJIGA} SubGrupo: {REPARACION O CORRECCION EN VEJIGA},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN APARATO LAGRIMAL} SubGrupo: {FISTULIZACION DE TRACTO LAGRIMAL HASTA CAVIDAD NASAL},5
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN APARATO LAGRIMAL} SubGrupo: {MANIPULACION DEL CONDUCTO LAGRIMAL},31
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN APARATO LAGRIMAL} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN APARATO LAGRIMAL},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN APARATO LAGRIMAL} SubGrupo: {REPARACION DE PUNTO Y CANALICULO LAGRIMAL},73
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {CONJUNTIVOPLASTIA},9
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO DE CONJUNTIVA},159
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {EXTRACCION DE CUERPO EXTRAÑO INCRUSTADO EN CONJUNTIVA},51
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {OTROS PROCEDIMIENTOS EN CONJUNTIVA},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN CONJUNTIVA},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CONJUNTIVA} SubGrupo: {REPARACION DE LACERACION DE CONJUNTIVA},9
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CRISTALINO} SubGrupo: {EXTRACCION DE CRISTALINO IMPLANTADO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CRISTALINO} SubGrupo: {EXTRACCION EXTRACAPSULAR DE CRISTALINO},579
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CRISTALINO} SubGrupo: {INSERCION DE LENTE INTRAOCULAR (CRISTALINO PROTESICO)},5
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CRISTALINO} SubGrupo: {OTRA EXTRACCION DE CATARATA},177
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {CIRUGIA RECONSTRUCTIVA Y REFRACTIVA EN CORNEA},17
